"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","Party5","EducationLevel4","Income5","Income6"
422,1973,"Male","$100,001 - $150,000","Married (w/kids)","Master's Degree","Other","No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","No","Yes","No","Science","Try first","No","Yes","Yes","No","Giving","Yes","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Right","Yes","No","Yes","No","P.M.","Yes","Start","Yes","Yes","Me","No","No","Yes","Yes","No","TMI","Yes","Yes","Talk","Technology","Yes","No","Yes","No","Yes","Supportive","Yes","Mac","Yes","Risk-friendly","No","Yes!","Yes","Socialize","No","In-person","No","No","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","No","Yes","No","No","No","Yes","No","Own","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",100,"FALSE","FALSE","TRUE","FALSE"
424,1988,"Female","$25,001 - $50,000","Single (no kids)","Bachelor's Degree","Republican","Yes","Yes","No","Yes","Yes","No","Public","No","Yes","No","Yes","Yes","Yes","Yes","Science","Study first","No","Yes","Yes","Yes","Giving","No","Yes","Idealist","No","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","Yes","Yes","P.M.","No","End","Yes","Yes","Me","No","No","No","No","No","TMI","No","Yes","Tunes","People","Yes","Yes","No","Yes","Yes","Demanding","Yes","Mac","No","Risk-friendly","No","Yes!","No","Socialize","No","In-person","Yes","No","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Rent","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",88,"TRUE","FALSE","FALSE","FALSE"
437,1991,"Male","$25,001 - $50,000","Single (no kids)","Associate's Degree","Republican","No","No","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Study first","No","Yes","Yes","No","Receiving","No","Yes","Idealist","No","No","Cool headed","Odd hours","Yes","Happy","Yes","No","No","No","P.M.","Yes","End","Yes","No","Me","Yes","Yes","Yes","Yes","No","Mysterious","Yes","No","Tunes","People","No","No","Yes","Yes","No","Supportive","No","PC","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","No","No","No","No","Yes","No","Yes","No","No","No","Yes","Own","Optimist","Dad","Yes","No","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","No",101,"TRUE","TRUE","FALSE","FALSE"
440,1996,"Male","$75,000 - $100,000","Single (no kids)","Current K-12","Democrat","No","No","Yes","No","No","Yes","Public","Yes","No","No","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","No","Receiving","No","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","End","Yes","No","Me","No","Yes","No","Yes","No","TMI","No","No","Tunes","People","Yes","Yes","Yes","No","No","Supportive","No","PC","No","Cautious","No","Umm...","No","Space","No","In-person","No","Yes","Yes","No","Yay people!","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","Yes","Own","Optimist","Dad","Yes","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No",100,"FALSE","FALSE","FALSE","FALSE"
442,1947,"Male","over $150,000","Married (w/kids)","High School Diploma","Independent","No","Yes","No","Yes","Yes","Yes","Private","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","Yes","No","No","Giving","Yes","Yes","Idealist","Yes","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","Yes","Yes","A.M.","No","Start","Yes","No","Me","Yes","Yes","Yes","Yes","Yes","TMI","Yes","No","Talk","People","Yes","Yes","Yes","Yes","No","Supportive","No","PC","Yes","Cautious","Yes","Yes!","No","Socialize","No","Online","Yes","Yes","Yes","Yes","Yay people!","Yes","Yes","No","Yes","No","Yes","No","No","No","Yes","Yes","No","Own","Optimist","Mom","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Only-child","Yes","Yes","Yes",32,"FALSE","FALSE","FALSE","TRUE"
443,1963,"Male","over $150,000","Married (w/kids)","Bachelor's Degree","Republican","No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","No","No","Yes","Art","Study first","Yes","No","No","Yes","Giving","Yes","No","Pragmatist","No","Yes","Cool headed","Odd hours","Yes","Right","No","Yes","No","No","A.M.","Yes","Start","Yes","Yes","Circumstances","Yes","No","Yes","Yes","No","Mysterious","No","Yes","Talk","Technology","No","No","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","No","Umm...","No","Socialize","Yes","Online","Yes","No","No","No","Yay people!","Yes","Yes","No","Yes","No","Yes","Yes","Yes","Yes","No","Yes","No","Own","Pessimist","Dad","Yes","Yes","No","No","Check!","Yes","No","Yes","Yes","Yes","Yes","Yes","No","No","Yes",67,"TRUE","FALSE","FALSE","TRUE"
447,1974,"Female","$75,000 - $100,000","Married (no kids)","Master's Degree","Independent","Yes","Yes","No","Yes","No","No","Public","No","Yes","No","Yes","No","Yes","Yes","Science","Study first","Yes","No","No","Yes","Giving","No","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","No","A.M.","Yes","Start","Yes","No","Me","No","Yes","No","No","No","TMI","No","No","Tunes","Technology","Yes","Yes","No","No","Yes","Demanding","No","PC","Yes","Cautious","No","Umm...","No","Space","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",99,"FALSE","FALSE","FALSE","FALSE"
448,1947,"Female","$50,000 - $74,999","Single (no kids)","Bachelor's Degree","Democrat","No","No","No","No","No","Yes","Public","No","Yes","No","No","No","No","No","Science","Study first","No","Yes","No","Yes","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","P.M.","Yes","End","Yes","No","Circumstances","No","Yes","No","Yes","No","Mysterious","No","No","Talk","Technology","No","Yes","Yes","Yes","Yes","Supportive","Yes","Mac","No","Cautious","Yes","Yes!","Yes","Space","No","Online","No","Yes","Yes","No","Yay people!","Yes","No","No","Yes","No","No","Yes","Yes","Yes","No","Yes","No","Own","Optimist","Mom","No","Yes","Yes","No","Check!","Yes","Yes","No","No","No","No","Only-child","No","No","Yes",100,"FALSE","FALSE","FALSE","FALSE"
449,1985,"Female","$50,000 - $74,999","Single (no kids)","Bachelor's Degree","Republican","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","Yes","No","No","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","No","Circumstances","No","Yes","Yes","No","Yes","Mysterious","No","Yes","Tunes","Technology","No","No","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","No","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","Yes","No","Yes","No","Yes","No","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",101,"TRUE","FALSE","FALSE","FALSE"
453,1997,"Male","$50,000 - $74,999","Single (no kids)","Current K-12","Democrat","Yes","No","Yes","No","No","Yes","Private","No","No","No","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","No","Receiving","No","Yes","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","No","No","No","Yes","A.M.","Yes","Start","Yes","No","Circumstances","No","Yes","Yes","No","No","TMI","No","No","Tunes","People","Yes","No","No","Yes","No","Demanding","No","PC","No","Cautious","No","Yes!","No","Space","No","In-person","No","No","No","No","Yay people!","No","No","Yes","No","No","No","Yes","No","No","No","No","No","Own","Optimist","Mom","No","Yes","No","Yes","Nope","Yes","No","No","No","Yes","Yes","Yes","No","Yes","Yes",100,"FALSE","FALSE","FALSE","FALSE"
465,1961,"Male","$75,000 - $100,000","Domestic Partners (w/kids)","Current Undergraduate","Democrat","Yes","Yes","No","No","No","Yes","Public","No","Yes","No","No","Yes","No","No","Science","Study first","No","No","No","No","Giving","Yes","No","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","No","Start","Yes","Yes","Me","Yes","Yes","No","Yes","No","Mysterious","Yes","Yes","Tunes","Technology","Yes","No","Yes","Yes","No","Demanding","No","PC","Yes","Risk-friendly","Yes","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","No","No","No","Yes","No","No","No","Yes","No","No","Own","Optimist","Mom","Yes","Yes","No","Yes","Check!","No","No","No","Yes","Yes","No","Only-child","No","No","Yes",79,"FALSE","FALSE","FALSE","FALSE"
467,1985,"Male","over $150,000","Married (no kids)","Doctoral Degree","Democrat","No","Yes","No","Yes","No","No","Public","Yes","Yes","No","No","Yes","Yes","Yes","Science","Study first","Yes","Yes","Yes","No","Receiving","No","Yes","Pragmatist","No","No","Hot headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","Yes","Me","No","Yes","No","Yes","Yes","TMI","No","Yes","Tunes","People","Yes","Yes","Yes","No","Yes","Demanding","No","Mac","No","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","No","Yes","Yes","No","No","Yes","Yes","Yes","Yes","No","No","Yes","Own","Pessimist","Mom","Yes","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No",101,"FALSE","FALSE","FALSE","TRUE"
468,1982,"Male","$75,000 - $100,000","Married (w/kids)","High School Diploma","Independent","No","Yes","No","Yes","No","No","Public","No","Yes","No","Yes","Yes","No","Yes","Art","Study first","Yes","No","Yes","No","Giving","No","No","Pragmatist","No","No","Hot headed","Standard hours","Yes","Happy","No","Yes","Yes","Yes","P.M.","Yes","End","Yes","Yes","Me","Yes","No","No","No","No","TMI","No","No","Tunes","Technology","Yes","Yes","Yes","No","No","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Space","No","Online","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","No","Yes","No","No","No","Yes","No","No","Own","Pessimist","Mom","Yes","No","Yes","Yes","Nope","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes",45,"FALSE","FALSE","FALSE","FALSE"
470,1997,"Female","$75,000 - $100,000","Single (no kids)","Current K-12","Other","No","Yes","No","No","Yes","Yes","Public","No","Yes","Yes","Yes","Yes","Yes","Yes","Art","Try first","Yes","Yes","Yes","Yes","Receiving","No","Yes","Idealist","No","Yes","Hot headed","Standard hours","Yes","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","No","No","Circumstances","Yes","Yes","No","Yes","No","TMI","No","No","Tunes","Technology","No","Yes","No","Yes","Yes","Supportive","No","Mac","No","Cautious","Yes","Umm...","No","Socialize","Yes","Online","No","No","Yes","Yes","Grrr people","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes","No","No","No","Rent","Pessimist","Dad","No","No","Yes","Yes","Check!","Yes","No","No","No","Yes","Yes","Yes","No","No","Yes",89,"FALSE","FALSE","FALSE","FALSE"
472,1993,"Male","under $25,000","Single (no kids)","High School Diploma","Republican","No","Yes","No","No","Yes","No","Private","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","Yes","No","No","Yes","Receiving","No","No","Pragmatist","No","Yes","Cool headed","Odd hours","Yes","Happy","No","Yes","No","Yes","P.M.","No","Start","Yes","Yes","Me","No","No","Yes","Yes","Yes","TMI","Yes","No","Talk","Technology","Yes","No","Yes","Yes","No","Demanding","No","Mac","Yes","Cautious","No","Yes!","No","Socialize","Yes","Online","Yes","No","Yes","Yes","Yay people!","No","No","No","No","No","No","No","No","Yes","No","No","No","Rent","Pessimist","Dad","Yes","No","No","No","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No",33,"TRUE","FALSE","FALSE","FALSE"
476,1997,"Male","under $25,000","Single (no kids)","Current K-12","Republican","Yes","Yes","Yes","Yes","No","Yes","Public","No","No","Yes","Yes","Yes","Yes","Yes","Science","Try first","No","Yes","No","Yes","Giving","No","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","No","Right","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","Yes","Circumstances","Yes","Yes","Yes","Yes","No","Mysterious","No","Yes","Tunes","People","Yes","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","No","Umm...","No","Space","Yes","In-person","No","No","Yes","Yes","Grrr people","Yes","No","Yes","No","No","Yes","Yes","No","No","No","No","Yes","Own","Pessimist","Dad","No","Yes","No","No","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",94,"TRUE","FALSE","FALSE","FALSE"
484,1996,"Male","over $150,000","Single (no kids)","Current K-12","Democrat","No","No","No","No","Yes","Yes","Public","No","No","No","No","Yes","Yes","Yes","Science","Try first","Yes","Yes","No","No","Receiving","Yes","Yes","Idealist","No","No","Hot headed","Standard hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","No","Me","No","Yes","No","No","No","Mysterious","No","Yes","Tunes","People","No","Yes","Yes","Yes","Yes","Supportive","No","Mac","No","Risk-friendly","No","Yes!","No","Space","Yes","Online","No","Yes","Yes","Yes","Yay people!","Yes","No","No","No","No","No","No","No","Yes","No","Yes","No","Own","Optimist","Mom","No","Yes","Yes","Yes","Check!","No","No","No","Yes","Yes","No","Yes","No","No","Yes",99,"FALSE","FALSE","FALSE","TRUE"
486,1976,"Male","$100,001 - $150,000","Single (no kids)","Bachelor's Degree","Republican","No","Yes","No","Yes","No","No","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","Yes","Yes","Pragmatist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","Yes","A.M.","No","Start","Yes","No","Me","No","Yes","Yes","Yes","No","Mysterious","No","Yes","Talk","People","Yes","No","Yes","No","No","Supportive","No","Mac","Yes","Cautious","No","Yes!","No","Space","No","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","No","No","Yes","No","No","Yes","No","No","No","Yes","Yes","Rent","Optimist","Dad","No","Yes","No","Yes","Check!","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes",79,"TRUE","FALSE","TRUE","FALSE"
487,1981,"Female","$100,001 - $150,000","Married (no kids)","Bachelor's Degree","Republican","No","Yes","No","No","No","No","Public","Yes","Yes","No","Yes","Yes","No","Yes","Art","Study first","Yes","Yes","No","No","Giving","No","No","Pragmatist","No","Yes","Hot headed","Standard hours","No","Right","Yes","Yes","Yes","No","P.M.","Yes","End","Yes","Yes","Me","Yes","Yes","Yes","No","Yes","TMI","Yes","No","Talk","Technology","Yes","Yes","Yes","Yes","Yes","Demanding","No","PC","Yes","Risk-friendly","No","Yes!","No","Socialize","No","In-person","Yes","No","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes","No","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","No",71,"TRUE","FALSE","TRUE","FALSE"
492,1960,"Male","over $150,000","Married (no kids)","Current Undergraduate","Democrat","Yes","No","No","Yes","No","Yes","Private","No","Yes","No","No","Yes","No","Yes","Art","Try first","No","Yes","Yes","Yes","Giving","Yes","No","Idealist","Yes","No","Cool headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Me","No","No","Yes","Yes","No","Mysterious","Yes","Yes","Tunes","Technology","Yes","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Risk-friendly","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Yay people!","Yes","No","Yes","Yes","No","Yes","No","Yes","Yes","No","Yes","Yes","Own","Optimist","Dad","Yes","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",53,"FALSE","FALSE","FALSE","TRUE"
494,1995,"Female","$100,001 - $150,000","Married (w/kids)","High School Diploma","Republican","Yes","No","Yes","No","No","Yes","Public","Yes","No","Yes","No","Yes","Yes","Yes","Science","Try first","Yes","No","Yes","Yes","Giving","Yes","Yes","Pragmatist","Yes","Yes","Cool headed","Standard hours","Yes","Happy","Yes","No","Yes","No","P.M.","Yes","Start","No","Yes","Me","Yes","No","No","No","Yes","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","No","No","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","No","Online","No","Yes","Yes","Yes","Grrr people","No","No","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No","Own","Pessimist","Dad","No","Yes","Yes","No","Nope","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No",30,"TRUE","FALSE","TRUE","FALSE"
495,1952,"Male","$100,001 - $150,000","Married (w/kids)","Current K-12","Democrat","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","No","No","No","Yes","Art","Try first","No","No","No","Yes","Giving","No","No","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","No","Yes","No","Yes","A.M.","No","End","Yes","No","Me","No","No","Yes","Yes","No","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","No","No","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Yes","Yes","No","Rent","Optimist","Dad","Yes","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes",93,"FALSE","FALSE","TRUE","FALSE"
503,1983,"Female","$50,000 - $74,999","Married (w/kids)","Bachelor's Degree","Independent","No","Yes","No","No","No","No","Public","Yes","Yes","No","No","Yes","No","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","Yes","Yes","Pragmatist","No","No","Hot headed","Standard hours","Yes","Happy","Yes","No","Yes","No","A.M.","No","Start","Yes","Yes","Me","Yes","Yes","Yes","No","No","TMI","No","No","Tunes","People","Yes","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","No","Umm...","No","Space","No","Online","Yes","Yes","Yes","Yes","Grrr people","No","Yes","No","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","Rent","Pessimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",101,"FALSE","FALSE","FALSE","FALSE"
505,1978,"Male","over $150,000","Married (w/kids)","High School Diploma","Independent","No","Yes","No","No","Yes","Yes","Public","No","No","No","Yes","No","No","Yes","Science","Try first","No","No","No","No","Giving","Yes","No","Idealist","No","No","Cool headed","Odd hours","No","Right","Yes","Yes","No","No","P.M.","Yes","Start","Yes","Yes","Circumstances","Yes","No","Yes","Yes","No","Mysterious","Yes","Yes","Tunes","Technology","Yes","No","Yes","No","No","Supportive","No","Mac","Yes","Risk-friendly","No","Yes!","No","Space","Yes","In-person","No","Yes","No","Yes","Yay people!","Yes","No","No","No","No","Yes","Yes","No","No","No","Yes","Yes","Own","Optimist","Dad","No","No","No","No","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No",85,"FALSE","FALSE","FALSE","TRUE"
514,1987,"Female","$25,001 - $50,000","Single (no kids)","Bachelor's Degree","Republican","Yes","Yes","No","Yes","Yes","Yes","Public","No","Yes","Yes","Yes","Yes","No","Yes","Art","Study first","No","No","No","Yes","Giving","Yes","Yes","Pragmatist","No","No","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","End","Yes","No","Circumstances","No","No","No","No","No","TMI","No","No","Tunes","People","No","No","Yes","No","No","Supportive","No","PC","Yes","Cautious","Yes","Yes!","No","Space","Yes","In-person","Yes","No","Yes","Yes","Grrr people","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","Rent","Pessimist","Mom","No","Yes","Yes","Yes","Check!","Yes","Yes","No","Yes","No","No","Yes","No","No","No",97,"TRUE","FALSE","FALSE","FALSE"
